student_id,full_name,age,gender,grade_level,school_id,math_score,science_score,french_score,arabic_score,philosophy_score,attendance_pct,study_hours_per_day,internet_access,parent_education,scholarship,enrollment_date,average_score,status
STU0323,Fatima Mansouri,14.0,F,1ère Bac,SCH131,10.0,8.1,10.9,9.1,9.8,61.2,2.6,Non,Primaire,Oui,2023-09-17,9.58,Ajourné
STU0452,Othmane Kettani,16.0,M,Tronc Commun,SCH104,11.4,15.4,14.0,17.3,13.1,88.0,4.8,Non,Secondaire,Non,2023-09-12,14.24,Admis
STU0808,Khalid Amrani,16.0,M,Tronc Commun,SCH096,7.3,9.1,7.2,7.6,9.1,80.75,1.5,Non,Primaire,Non,2023-09-21,8.06,Ajourné
STU0235,Lina Benjelloun,14.0,F,3ème Collège,SCH062,9.4,8.2,9.0,9.3,9.5,57.9,1.9,Oui,Secondaire,Oui,2023-09-17,9.08,Ajourné
STU0657,Loubna Benjelloun,15.0,F,3ème Collège,SCH111,10.7,18.0,13.1,13.7,11.3,80.4,5.4,Non,Aucun,Non,2023-09-21,13.36,Admis
STU0558,Meryem El Fassi,16.0,F,1ère Bac,SCH060,11.0,15.3,15.1,13.7,16.7,69.3,4.3,Non,Supérieur,Non,2023-09-16,14.36,Admis
STU0463,Amine Belkadi,18.0,M,2ème Bac,SCH034,13.7,14.5,15.6,16.1,14.4,81.25,5.2,Non,Primaire,Oui,2023-09-18,14.86,Admis
STU0425,Aisha Lahlou,16.0,F,Tronc Commun,SCH081,11.7,15.8,10.0,11.2,11.5,90.1,2.9,Oui,Primaire,Oui,2023-09-05,12.04,Admis
STU0912,Rachid Amrani,16.0,M,Tronc Commun,SCH057,12.9,13.7,11.3,13.9,15.8,77.4,4.1,Non,Secondaire,Non,2023-09-09,13.52,Admis
STU0304,Omar Tazi,16.0,M,Tronc Commun,SCH110,14.0,10.5,15.7,13.4,14.1,83.2,3.9,Oui,Aucun,Non,2023-09-04,13.54,Admis
STU0917,Karim Zouiten,14.0,M,3ème Collège,SCH077,6.2,4.4,3.1,4.4,6.3,88.9,0.5,Non,Aucun,Non,2023-09-18,4.88,Recalé
STU0690,Sara Senhaji,16.0,F,Tronc Commun,SCH122,8.0,10.8,9.9,10.2,7.8,65.7,3.6,Oui,Primaire,Oui,2023-09-05,9.34,Ajourné
STU0220,Mehdi Tazi,16.0,M,Tronc Commun,SCH064,15.5,14.5,15.3,14.8,14.8,84.8,3.6,Non,Supérieur,Non,2023-09-16,14.98,Admis
STU0902,Bilal Lahlou,18.0,M,2ème Bac,SCH007,10.3,17.7,17.7,18.0,13.7,90.5,5.2,Non,Aucun,Non,2023-09-14,15.48,Admis
STU0297,Houda Alaoui,15.0,F,3ème Collège,SCH043,19.0,16.0,10.0,14.0,11.0,84.2,4.1,Non,Aucun,Oui,2023-09-19,14.0,Admis
STU0022,Hajar Chraibi,14.0,F,3ème Collège,SCH048,8.6,8.0,10.5,10.0,7.8,62.4,2.8,Non,Secondaire,Non,2023-09-05,8.98,Ajourné
STU0761,Rachid Tazi,15.0,M,3ème Collège,SCH039,8.2,8.7,7.7,7.6,7.2,67.8,1.8,Oui,Primaire,Oui,2023-09-15,7.88,Ajourné
STU0421,Houda Chraibi,18.0,F,2ème Bac,SCH028,16.4,11.4,16.1,16.2,16.6,79.4,5.6,Oui,Supérieur,Oui,2023-09-09,15.34,Admis
STU0326,Zineb Benhaddou,16.0,F,1ère Bac,SCH004,15.0,15.5,17.6,13.2,16.6,93.9,4.2,Oui,Supérieur,Oui,2023-09-11,15.58,Admis
STU0822,Sara El Fassi,16.0,F,1ère Bac,SCH015,8.4,10.5,10.2,7.6,8.3,55.0,3.4,Non,Aucun,Oui,2023-09-19,9.0,Ajourné
STU0200,Chaimae Benjelloun,17.0,F,1ère Bac,SCH043,10.7,11.6,15.6,16.6,15.7,76.9,4.4,Non,Primaire,Non,2023-09-11,14.04,Admis
STU0451,Hajar Mansouri,16.0,F,Tronc Commun,SCH008,9.9,10.4,9.2,8.1,9.2,60.7,1.6,Non,Primaire,Oui,2023-09-03,9.36,Ajourné
STU0138,Soukaina El Idrissi,15.0,F,Tronc Commun,SCH125,17.0,14.3,12.4,11.4,10.8,77.2,4.6,Non,Primaire,Non,2023-09-16,13.18,Admis
STU0537,Lina El Idrissi,17.0,F,2ème Bac,SCH137,8.2,7.7,8.6,8.4,10.4,68.7,2.2,Non,Supérieur,Oui,2023-09-04,8.66,Ajourné
STU0697,Sara Berrada,16.0,F,Tronc Commun,SCH024,17.4,10.8,10.8,10.2,16.7,77.8,2.7,Non,Secondaire,Oui,2023-09-17,13.18,Admis
STU0718,Soukaina Tazi,15.0,F,Tronc Commun,SCH059,10.5,13.6,16.3,11.6,15.4,74.7,4.4,Oui,Secondaire,Non,2023-09-12,13.48,Admis
STU0647,Tariq Berrada,16.0,M,1ère Bac,SCH019,12.2,16.0,15.2,12.7,15.6,69.0,5.3,Non,Aucun,Non,2023-09-11,14.34,Admis
STU0812,Bilal Benhaddou,15.0,M,Tronc Commun,SCH017,9.3,10.2,7.5,8.6,9.7,65.8,3.6,Non,Aucun,Oui,2023-09-07,9.06,Ajourné
STU0629,Omar Zouiten,16.0,M,1ère Bac,SCH043,16.4,12.8,10.4,14.1,12.9,75.3,3.8,Non,Primaire,Oui,2023-09-10,13.32,Admis
STU0213,Soukaina Cherif,16.0,F,1ère Bac,SCH090,16.0,15.3,12.9,14.9,17.0,68.8,4.9,Non,Supérieur,Oui,2023-09-19,15.22,Admis
STU0996,Amine Benjelloun,17.0,M,2ème Bac,SCH034,11.5,16.4,17.7,17.3,15.8,85.7,5.1,Oui,Primaire,Oui,2023-09-07,15.74,Admis
STU0968,Houda Alaoui,14.0,F,3ème Collège,SCH071,11.7,17.4,14.0,14.1,10.9,78.85,5.4,Non,Primaire,Non,2023-09-21,13.62,Admis
STU0955,Tariq Zouiten,16.0,M,1ère Bac,SCH105,13.0,11.9,13.5,14.0,13.3,67.2,3.4,Oui,Aucun,Non,2023-09-12,13.14,Admis
STU0506,Tariq Lahlou,16.0,M,1ère Bac,SCH036,13.9,13.2,13.7,10.4,17.1,78.8,3.9,Non,Supérieur,Oui,2023-09-14,13.66,Admis
STU0844,Ilyas Tahiri,16.0,M,Tronc Commun,SCH042,14.9,11.2,11.7,10.3,10.4,72.7,2.8,Oui,Aucun,Non,2023-09-20,11.7,Admis
STU0232,Ilyas Lahlou,17.0,M,2ème Bac,SCH127,8.9,8.8,10.5,9.7,8.7,72.3,1.5,Oui,Secondaire,Non,2023-09-20,9.32,Ajourné
STU0406,Mouad Zouiten,14.0,M,3ème Collège,SCH061,13.0,17.9,12.9,14.4,17.7,91.2,5.0,Oui,Aucun,Oui,2023-09-06,15.18,Admis
STU0730,Imane El Idrissi,15.0,F,3ème Collège,SCH129,9.7,8.9,7.6,7.2,10.8,78.0,3.7,Non,Supérieur,Non,2023-09-11,8.84,Ajourné
STU0569,Ilyas Benhaddou,17.0,M,2ème Bac,SCH083,10.0,4.0,7.0,12.0,5.0,67.4,1.8,Oui,Secondaire,Non,2023-09-21,7.6,Ajourné
STU0318,Zineb El Ouali,16.0,F,Tronc Commun,SCH041,10.7,7.5,8.2,7.1,9.9,59.1,1.7,Oui,Primaire,Oui,2023-09-15,8.68,Ajourné
STU0184,Adil Senhaji,16.0,M,1ère Bac,SCH019,9.9,7.3,8.2,8.6,10.7,59.9,2.6,Oui,Secondaire,Oui,2023-09-13,8.94,Ajourné
STU0887,Amine Berrada,16.0,M,1ère Bac,SCH017,13.7,17.4,13.0,13.5,15.4,75.9,5.1,Non,Primaire,Oui,2023-09-01,14.6,Admis
STU0885,Nour Benhaddou,17.0,F,2ème Bac,SCH028,16.0,14.3,10.4,16.7,15.1,72.5,4.4,Oui,Primaire,Oui,2023-09-09,14.5,Admis
STU0694,Ilyas Zouiten,18.0,M,2ème Bac,SCH121,10.3,16.7,16.1,11.3,12.2,92.3,5.2,Non,Aucun,Non,2023-09-03,13.32,Admis
STU0610,Ghita El Ouali,17.0,F,1ère Bac,SCH089,12.0,14.2,13.3,10.2,12.0,76.7,3.1,Oui,Secondaire,Non,2023-04-09,12.34,Admis
STU0627,Adil Alaoui,18.0,M,2ème Bac,SCH113,15.7,15.0,16.6,13.6,17.5,81.3,4.8,Non,Aucun,Oui,2023-09-11,15.68,Admis
STU0486,Soukaina Benjelloun,14.0,F,3ème Collège,SCH098,17.2,10.7,16.8,11.9,12.4,70.6,4.5,Non,Supérieur,Non,2023-09-17,13.8,Admis
STU0279,Hamza Bouazza,14.0,M,3ème Collège,SCH063,14.1,16.0,11.7,10.4,16.2,83.3,4.6,Oui,Secondaire,Non,2023-09-11,13.68,Admis
STU0631,Ilyas Senhaji,15.0,M,Tronc Commun,SCH127,14.3,11.0,15.3,15.8,13.1,76.0,4.4,Oui,Aucun,Non,2023-09-05,13.9,Admis
STU0021,Ghita Cherif,14.0,F,3ème Collège,SCH109,10.9,16.6,13.8,10.9,11.1,73.1,2.8,Non,Secondaire,Oui,2023-09-08,12.66,Admis
STU0171,Bilal Lahlou,16.0,M,Tronc Commun,SCH123,13.6,16.3,17.0,14.9,10.1,69.7,6.4,Non,Aucun,Oui,2023-09-19,14.38,Admis
STU0402,Fatima Benali,15.0,F,Tronc Commun,SCH020,14.3,15.7,11.7,12.2,14.4,65.6,4.1,Non,Supérieur,Non,2023-09-07,13.66,Admis
STU0958,Youssef Benjelloun,14.0,M,3ème Collège,SCH081,7.9,9.9,10.5,9.8,9.1,63.5,2.8,Non,Aucun,Oui,2023-09-02,9.44,Ajourné
STU0567,Hajar Bouazza,15.0,F,Tronc Commun,SCH088,7.1,9.0,9.7,7.8,8.0,68.3,2.8,Non,Aucun,Non,2023-09-05,8.32,Ajourné
STU0177,Lina Bouazza,17.0,F,2ème Bac,SCH003,8.0,8.7,10.2,9.6,7.2,60.9,1.9,Oui,Aucun,Oui,2023-09-20,8.74,Ajourné
STU0328,Imane Mansouri,17.0,F,1ère Bac,SCH012,11.9,10.3,15.4,11.4,17.8,88.2,4.2,Oui,Supérieur,Oui,2023-09-21,13.36,Admis
STU0707,Hamza Benhaddou,15.0,M,3ème Collège,SCH113,12.2,12.4,14.9,13.0,13.0,89.5,3.5,Non,Supérieur,Non,2023-09-19,13.1,Admis
STU0199,Sara Berrada,16.0,F,1ère Bac,SCH003,13.0,12.1,12.4,16.4,12.9,75.3,4.5,Oui,Secondaire,Oui,2023-09-08,13.36,Admis
STU0471,Adil Benhaddou,17.0,M,1ère Bac,SCH017,10.2,12.9,11.1,13.1,12.8,73.4,3.4,Non,Primaire,Non,2023-09-20,12.02,Admis
STU0851,Meryem Amrani,15.0,F,Tronc Commun,SCH042,12.6,10.7,15.2,16.0,14.2,71.25,4.5,Oui,Aucun,Oui,2023-09-18,13.74,Admis
STU0873,Aisha Benali,15.0,F,Tronc Commun,SCH065,11.7,17.5,15.9,11.0,13.5,76.5,3.5,Oui,Supérieur,Oui,2023-09-19,13.92,Admis
STU0695,Hassan Zouiten,17.0,M,2ème Bac,SCH126,12.6,14.4,12.5,16.2,17.0,73.5,3.9,Non,Primaire,Oui,2023-09-13,14.54,Admis
STU0267,Zineb Kettani,16.0,F,1ère Bac,SCH080,3.1,6.3,3.3,3.3,2.5,85.5,0.5,Oui,Supérieur,Non,2023-09-05,3.7,Recalé
STU0616,Mehdi Benjelloun,16.0,M,Tronc Commun,SCH003,9.4,9.9,8.0,8.0,9.9,68.9,2.0,Oui,Aucun,Oui,2023-09-05,9.04,Ajourné
STU0733,Houda Senhaji,14.0,F,3ème Collège,SCH031,11.0,12.4,15.2,11.9,14.0,93.1,1.9,Oui,Supérieur,Non,2023-09-21,12.9,Admis
STU0493,Lina Benali,14.0,F,3ème Collège,SCH072,17.1,13.2,13.2,15.4,14.1,79.4,4.3,Non,Aucun,Non,2023-09-11,14.6,Admis
STU0131,Tariq Alaoui,16.0,M,1ère Bac,SCH055,14.7,13.6,15.7,14.5,11.1,77.2,3.9,Non,Primaire,Non,2023-09-06,13.92,Admis
STU0866,Tariq Chraibi,17.0,M,1ère Bac,SCH065,15.4,14.8,11.6,17.4,17.9,82.7,5.0,Non,Aucun,Non,2023-09-17,15.42,Admis
STU0882,Houda Senhaji,16.0,F,1ère Bac,SCH096,7.2,10.1,9.5,10.5,7.5,55.0,3.5,Non,Secondaire,Non,2023-09-20,8.96,Ajourné
STU0490,Zineb Lahlou,15.0,F,Tronc Commun,SCH055,14.0,17.4,12.3,10.5,10.6,87.9,6.1,Oui,Aucun,Oui,2023-09-10,12.96,Admis
STU0573,Youssef Berrada,17.0,M,2ème Bac,SCH037,10.7,14.0,12.9,10.2,15.3,73.2,4.8,Non,Primaire,Oui,2023-09-18,12.62,Admis
STU0607,Fatima Cherif,17.0,F,1ère Bac,SCH085,14.3,17.9,10.5,16.6,14.8,73.05,4.3,Oui,Aucun,Oui,2023-09-10,14.82,Admis
STU0194,Fatima Tazi,18.0,F,2ème Bac,SCH098,8.0,18.0,5.0,13.0,8.0,80.7,2.6,Oui,Aucun,Non,2023-09-16,10.4,Admis
STU0141,Hassan Belkadi,17.0,M,1ère Bac,SCH012,14.7,16.8,10.9,14.2,13.3,83.2,5.1,Non,Supérieur,Non,2023-09-06,13.98,Admis
STU0417,Tariq El Fassi,17.0,M,1ère Bac,SCH052,9.0,7.6,9.3,10.6,8.2,66.9,1.1,Non,Aucun,Non,2023-09-09,8.94,Ajourné
STU0661,Mouad Tazi,16.0,M,Tronc Commun,SCH014,16.0,11.7,14.1,16.2,13.4,92.2,4.2,Non,Primaire,Oui,2023-09-05,14.28,Admis
STU0477,Mehdi Belkadi,16.0,M,1ère Bac,SCH032,13.5,17.4,12.1,11.9,16.3,81.2,4.3,Oui,Supérieur,Non,2023-09-04,14.24,Admis
STU0715,Lina Mansouri,16.0,F,1ère Bac,SCH022,11.0,10.9,16.7,12.8,11.6,84.1,4.3,Oui,Aucun,Oui,2023-08-09,12.6,Admis
STU0153,Zineb Berrada,16.0,F,1ère Bac,SCH078,12.3,16.5,10.1,10.2,16.6,67.1,4.5,Oui,Aucun,Oui,2023-09-20,13.14,Admis
STU0850,Chaimae Alaoui,17.0,F,1ère Bac,SCH013,9.4,9.4,10.3,8.2,9.1,63.4,2.0,Oui,Primaire,Oui,2023-09-02,9.28,Ajourné
STU0931,Omar Alaoui,16.0,M,1ère Bac,SCH079,12.9,13.0,13.0,17.7,15.2,69.6,4.2,Oui,Aucun,Oui,2023-09-08,14.36,Admis
STU0011,Zineb Mansouri,15.0,F,3ème Collège,SCH079,8.3,7.5,10.6,7.9,9.3,67.1,2.8,Non,Primaire,Oui,2023-09-14,8.72,Ajourné
STU0270,Zineb Amrani,17.0,F,1ère Bac,SCH053,15.2,17.0,12.7,15.3,13.4,70.6,4.0,Non,Aucun,Oui,2023-09-09,14.72,Admis
STU0097,Chaimae Belkadi,15.0,F,Tronc Commun,SCH106,10.1,10.0,7.0,8.6,9.4,76.3,3.5,Non,Primaire,Oui,2023-09-03,9.02,Ajourné
STU0211,Fatima Benjelloun,15.0,F,3ème Collège,SCH032,14.6,16.9,10.2,17.5,13.7,77.4,5.1,Oui,Primaire,Oui,2023-09-15,14.58,Admis
STU0753,Mouad Lahlou,16.0,M,Tronc Commun,SCH071,12.8,16.4,11.0,12.1,12.1,68.3,4.3,Non,Supérieur,Non,2023-09-12,12.88,Admis
STU0570,Chaimae Benjelloun,15.0,F,Tronc Commun,SCH016,7.3,10.8,7.2,9.7,8.5,69.6,2.0,Oui,Secondaire,Oui,2023-09-12,8.7,Ajourné
STU0814,Fatima Benali,17.0,F,1ère Bac,SCH130,17.9,16.3,13.3,14.9,16.0,80.1,4.5,Oui,Supérieur,Non,2023-09-20,15.68,Admis
STU0776,Hamza El Idrissi,17.0,M,2ème Bac,SCH104,14.8,12.4,13.9,15.4,14.1,83.8,4.1,Oui,Aucun,Non,2023-09-14,14.12,Admis
STU0872,Adil Tazi,14.0,M,3ème Collège,SCH118,11.9,10.6,13.2,12.5,12.6,70.6,4.1,Non,Primaire,Oui,2023-09-19,12.16,Admis
STU0549,Fatima El Ouali,18.0,F,2ème Bac,SCH037,10.8,13.2,14.2,16.8,14.8,77.1,4.5,Oui,Primaire,Oui,2023-09-10,13.96,Admis
STU0978,Hassan Senhaji,17.0,M,1ère Bac,SCH110,9.9,7.3,9.2,10.3,9.5,72.5,2.3,Oui,Aucun,Oui,2023-09-17,9.24,Ajourné
STU0533,Rachid Senhaji,16.0,M,Tronc Commun,SCH026,11.2,11.4,14.8,17.6,18.0,74.1,5.2,Non,Primaire,Oui,2023-09-14,14.6,Admis
STU0967,Aisha Alaoui,15.0,F,3ème Collège,SCH116,9.0,7.2,8.2,9.7,10.9,70.6,2.4,Non,Primaire,Oui,2023-09-06,9.0,Ajourné
STU0333,Adil Chraibi,18.0,M,2ème Bac,SCH046,12.0,15.6,10.1,17.1,13.5,83.3,3.7,Oui,Supérieur,Non,2023-09-10,13.66,Admis
STU0076,Karim Mansouri,17.0,M,1ère Bac,SCH031,11.3,12.8,13.7,15.9,17.4,72.0,4.7,Oui,Secondaire,Oui,2023-09-09,14.22,Admis
STU0713,Meryem Amrani,16.0,F,Tronc Commun,SCH039,9.8,8.1,8.2,10.3,9.9,68.5,1.8,Oui,Primaire,Non,2023-09-08,9.26,Ajourné
STU0078,Lina Lahlou,17.0,F,1ère Bac,SCH054,11.5,17.8,17.7,12.2,12.8,76.7,3.2,Oui,Secondaire,Non,2023-09-07,14.4,Admis
STU0264,Soukaina Benali,17.0,F,2ème Bac,SCH040,8.7,8.0,8.4,8.6,10.7,68.4,2.5,Oui,Supérieur,Non,2023-09-02,8.88,Ajourné
STU0150,Tariq El Ouali,14.0,M,3ème Collège,SCH110,11.4,16.6,15.4,17.7,11.6,82.9,4.4,Oui,Supérieur,Non,2023-09-19,14.54,Admis
STU0966,Zineb Benjelloun,17.0,F,1ère Bac,SCH002,17.2,11.1,12.5,10.1,13.3,77.6,3.2,Non,Supérieur,Non,2023-02-09,12.84,Admis
STU0515,Soukaina Lahlou,17.0,F,1ère Bac,SCH125,8.0,8.0,9.5,7.6,10.0,61.5,3.3,Oui,Supérieur,Non,2023-09-15,8.62,Ajourné
STU0975,Loubna Amrani,16.0,F,1ère Bac,SCH112,10.6,16.9,16.2,15.7,11.8,83.1,3.9,Non,Aucun,Oui,2023-09-07,14.24,Admis
STU0470,Karim Belkadi,19.0,M,2ème Bac,SCH006,14.2,17.4,16.2,15.6,10.0,73.8,4.3,Non,Primaire,Oui,2023-09-21,14.68,Admis
STU0565,Houda El Idrissi,18.0,F,1ère Bac,SCH052,13.3,13.9,14.2,15.0,17.3,79.1,4.9,Oui,Aucun,Non,2023-09-10,14.74,Admis
STU0775,Loubna Senhaji,16.0,F,Tronc Commun,SCH071,10.3,10.6,8.3,10.0,9.4,71.0,1.7,Oui,Aucun,Non,2023-09-08,9.72,Ajourné
STU0462,Mouad Senhaji,15.0,M,3ème Collège,SCH057,10.2,8.0,9.9,8.4,7.8,55.8,1.3,Non,Aucun,Oui,2023-09-16,8.86,Ajourné
STU0254,Khalid Mansouri,16.0,M,Tronc Commun,SCH011,17.9,14.9,17.8,17.9,16.8,77.5,5.8,Oui,Primaire,Oui,2023-09-08,17.06,Admis
STU0988,Youssef El Fassi,16.0,M,Tronc Commun,SCH136,9.8,8.1,8.6,9.7,9.7,60.0,2.2,Non,Primaire,Oui,2023-09-06,9.18,Ajourné
STU0772,Nour Mansouri,16.0,F,Tronc Commun,SCH122,8.1,10.0,7.3,8.1,9.5,77.5,1.6,Oui,Secondaire,Oui,2023-09-12,8.6,Ajourné
STU0846,Mouad Belkadi,17.0,M,2ème Bac,SCH024,10.9,16.1,11.0,12.5,15.9,69.5,4.6,Oui,Secondaire,Non,2023-09-06,13.28,Admis
STU0370,Mouad Tazi,15.0,M,3ème Collège,SCH039,13.2,11.4,10.1,12.7,11.3,68.8,2.9,Non,Primaire,Oui,2023-09-02,11.74,Admis
STU0322,Ghita Alaoui,18.0,F,2ème Bac,SCH059,17.8,14.0,16.2,10.6,11.0,85.4,4.1,Non,Primaire,Oui,2023-09-20,13.92,Admis
STU0696,Imane Lahlou,14.0,F,3ème Collège,SCH068,9.4,8.8,10.1,7.3,9.4,94.9,1.8,Oui,Aucun,Oui,2023-09-12,9.0,Ajourné
STU0152,Nour Chraibi,16.0,F,1ère Bac,SCH034,16.9,13.2,16.5,13.5,10.5,69.9,4.7,Oui,Supérieur,Non,2023-09-06,14.12,Admis
STU0303,Houda Tazi,16.0,F,Tronc Commun,SCH086,12.1,12.9,12.1,12.7,17.4,82.5,2.7,Non,Aucun,Oui,2023-09-05,13.44,Admis
STU0191,Ilyas Belkadi,18.0,M,2ème Bac,SCH095,8.4,10.1,8.1,11.0,9.0,64.7,2.7,Oui,Supérieur,Non,2023-09-06,9.32,Ajourné
STU0587,Youssef Lahlou,16.0,M,1ère Bac,SCH125,11.4,10.5,10.1,16.7,13.4,77.5,4.5,Oui,Aucun,Oui,2023-09-07,12.42,Admis
STU0349,Omar Lahlou,16.0,M,1ère Bac,SCH133,7.4,7.3,8.7,7.6,9.1,76.2,1.8,Non,Aucun,Oui,2023-09-18,8.02,Ajourné
STU0244,Aisha Berrada,17.0,F,1ère Bac,SCH108,15.3,10.2,12.3,17.5,11.0,82.6,3.2,Non,Secondaire,Oui,2023-09-15,13.26,Admis
STU0794,Houda Kettani,17.0,F,1ère Bac,SCH059,17.4,11.1,16.2,11.5,14.1,92.8,4.7,Oui,Secondaire,Non,2023-09-05,14.06,Admis
STU0088,Hajar Benali,18.0,F,2ème Bac,SCH072,14.5,17.7,14.1,13.0,12.8,67.6,5.3,Non,Secondaire,Oui,2023-09-11,14.42,Admis
STU0752,Chaimae Benjelloun,16.0,F,Tronc Commun,SCH084,14.6,14.4,12.8,17.4,13.0,75.0,5.2,Non,Aucun,Oui,2023-09-13,14.44,Admis
STU0656,Loubna Tahiri,16.0,F,Tronc Commun,SCH008,12.2,17.7,13.0,10.5,15.0,91.4,4.5,Oui,Aucun,Non,2023-09-06,13.68,Admis
STU0943,Fatima Zouiten,17.0,F,1ère Bac,SCH050,16.2,13.5,10.0,10.7,15.7,80.7,4.2,Non,Primaire,Oui,2023-09-13,13.22,Admis
STU0779,Ilyas El Idrissi,18.0,M,2ème Bac,SCH010,11.5,12.5,12.4,11.3,10.9,80.3,2.8,Non,Secondaire,Non,2023-09-16,11.72,Admis
STU0419,Mehdi Lahlou,16.0,M,1ère Bac,SCH028,10.7,9.0,9.7,11.0,8.3,67.1,3.5,Non,Primaire,Oui,2023-09-06,9.74,Ajourné
STU0289,Meryem Kettani,17.0,F,2ème Bac,SCH036,12.6,14.0,15.2,14.8,10.3,86.0,4.8,Non,Aucun,Oui,2023-09-17,13.38,Admis
STU0649,Bilal Kettani,15.0,M,3ème Collège,SCH044,13.4,13.5,17.8,11.2,18.0,90.5,3.7,Non,Supérieur,Non,2023-09-15,14.78,Admis
STU0167,Lina Benhaddou,16.0,F,1ère Bac,SCH024,14.1,10.8,16.8,17.7,11.9,73.9,4.8,Non,Supérieur,Oui,2023-09-21,14.26,Admis
STU0596,Nour Mansouri,16.0,F,1ère Bac,SCH033,7.5,7.1,8.3,10.9,9.1,62.8,2.9,Non,Primaire,Oui,2023-09-09,8.58,Ajourné
STU0972,Youssef Lahlou,17.0,M,1ère Bac,SCH126,11.9,15.1,10.2,13.6,10.4,92.3,4.4,Non,Supérieur,Non,2023-09-07,12.24,Admis
STU0934,Soukaina El Ouali,14.0,F,3ème Collège,SCH096,10.9,11.7,17.2,14.0,11.5,92.9,4.0,Non,Primaire,Oui,2023-09-04,13.06,Admis
STU0156,Ghita Belkadi,15.0,F,3ème Collège,SCH024,14.9,15.0,16.3,12.0,10.3,70.4,3.6,Non,Aucun,Non,2023-09-20,13.7,Admis
STU0357,Adil Amrani,18.0,M,2ème Bac,SCH023,12.3,15.2,16.2,13.8,13.1,68.9,4.0,Oui,Primaire,Non,2023-09-05,14.12,Admis
STU0382,Ilyas Cherif,16.0,M,Tronc Commun,SCH053,14.6,11.2,13.7,15.3,16.4,76.9,3.6,Non,Primaire,Non,2023-09-10,14.24,Admis
STU0280,Chaimae Mansouri,17.0,F,1ère Bac,SCH023,11.2,10.5,13.2,16.0,12.7,65.6,3.8,Non,Aucun,Oui,2023-09-04,12.72,Admis
STU0127,Chaimae Kettani,16.0,F,1ère Bac,SCH137,13.8,16.2,12.4,16.0,13.6,73.1,4.3,Non,Aucun,Oui,2023-09-09,14.4,Admis
STU0708,Chaimae El Ouali,16.0,F,Tronc Commun,SCH120,14.3,13.7,10.5,14.6,15.4,72.7,6.0,Oui,Secondaire,Oui,2023-09-19,13.7,Admis
STU0778,Ilyas Tahiri,16.0,M,1ère Bac,SCH103,10.4,10.5,11.8,17.2,14.1,69.3,4.6,Oui,Secondaire,Oui,2023-09-04,12.8,Admis
STU0023,Samira Tazi,15.0,F,3ème Collège,SCH125,12.7,18.0,12.0,16.5,16.9,71.2,5.6,Non,Aucun,Non,2023-07-09,15.22,Admis
STU0617,Mehdi Alaoui,15.0,M,3ème Collège,SCH068,11.1,10.5,13.9,16.1,16.9,81.5,4.6,Non,Primaire,Oui,2023-09-21,13.7,Admis
STU0666,Mehdi Chraibi,17.0,M,2ème Bac,SCH105,10.5,15.6,16.0,10.4,10.1,79.5,3.5,Oui,Primaire,Oui,2023-09-03,12.52,Admis
STU0283,Karim El Idrissi,14.0,M,3ème Collège,SCH117,17.9,17.9,13.8,10.1,16.2,86.1,4.6,Non,Secondaire,Oui,2023-09-21,15.18,Admis
STU0904,Hajar Belkadi,17.0,F,2ème Bac,SCH076,8.0,12.0,18.0,15.0,5.0,70.7,3.3,Oui,Supérieur,Non,2023-09-19,11.6,Admis
STU0739,Houda Benjelloun,16.0,F,1ère Bac,SCH033,16.5,11.1,17.7,15.3,17.9,73.9,5.3,Oui,Aucun,Oui,2023-09-06,15.7,Admis
STU0368,Bilal Benjelloun,17.0,M,2ème Bac,SCH051,12.0,11.0,17.5,13.3,13.9,70.8,4.2,Non,Aucun,Oui,2023-09-07,13.54,Admis
STU0026,Lina Chraibi,18.0,F,Tronc Commun,SCH126,15.5,12.4,16.3,13.2,17.9,89.0,4.5,Non,Aucun,Non,2023-09-17,15.06,Admis
STU0197,Lina Alaoui,15.0,F,Tronc Commun,SCH018,10.8,7.3,7.2,10.2,7.8,59.4,1.9,Oui,Primaire,Oui,2023-09-16,8.66,Ajourné
STU0065,Amine El Fassi,14.0,M,3ème Collège,SCH056,8.8,10.6,8.5,9.6,10.2,64.9,1.6,Oui,Secondaire,Non,2023-09-04,9.54,Ajourné
STU0016,Aisha Chraibi,17.0,F,1ère Bac,SCH131,16.1,10.8,17.9,17.1,16.0,84.5,6.0,Oui,Supérieur,Non,2023-09-07,15.58,Admis
STU0467,Zineb Lahlou,14.0,F,3ème Collège,SCH022,14.8,15.5,14.4,17.2,12.0,75.5,6.4,Non,Primaire,Oui,2023-09-12,14.78,Admis
STU0298,Othmane Benhaddou,17.0,M,2ème Bac,SCH096,13.8,10.5,17.7,17.3,14.3,80.4,5.6,Non,Secondaire,Non,2023-09-16,14.72,Admis
STU0884,Rachid El Ouali,15.0,M,3ème Collège,SCH077,13.3,14.1,10.6,12.5,17.9,95.9,3.2,Non,Secondaire,Oui,2023-09-14,13.68,Admis
STU0337,Youssef Bouazza,18.0,M,2ème Bac,SCH083,17.4,16.5,11.8,12.2,10.8,73.0,5.1,Non,Aucun,Oui,2023-09-06,13.74,Admis
STU0821,Loubna El Idrissi,15.0,F,Tronc Commun,SCH052,16.6,14.9,11.6,11.5,15.7,73.2,4.1,Oui,Primaire,Oui,2023-09-05,14.06,Admis
