student_id,full_name,age,gender,grade_level,school_id,math_score,science_score,french_score,arabic_score,philosophy_score,attendance_pct,study_hours_per_day,internet_access,parent_education,scholarship,enrollment_date,average_score,status,school_name,school_type,milieu,province,region,capacity,num_teachers,infrastructure_score,digital_equipment,year_founded,taux_reussite_national_pct,taux_pauvrete_pct,taux_alphabetisation_pct,couverture_internet_pct,depense_par_eleve_mad,taux_abandon_scolaire_pct,ratio_eleves_par_enseignant,nb_etablissements,risk_score,risk_level
STU0590,Nour Belkadi,16.0,F,Tronc Commun,SCH092,9.4,7.7,8.9,9.5,8.9,67.6,4.0,Non,Primaire,Oui,2023-09-17,8.88,Ajourné,Lycée Ibn Khaldoun,Public,Rural,Tiznit,Souss-Massa,302,41,5.9,Partiel,2005,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.46,Risque modéré
STU0679,Amine El Fassi,18.0,M,2ème Bac,SCH110,15.6,11.1,17.5,10.0,12.2,78.1,4.9,Oui,Secondaire,Oui,2023-09-09,13.28,Admis,École Secondaire Oued Ziz,Privé,Urbain,Khénifra,Béni Mellal-Khénifra,784,60,8.9,Non,1999,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.29,Risque faible
STU0295,Chaimae Chraibi,14.0,F,3ème Collège,SCH133,16.4,14.5,13.2,16.4,11.1,76.4,5.9,Oui,Primaire,Non,2023-09-18,14.32,Admis,Institut Al Massira,Public,Rural,Taourirt,Oriental,401,46,7.0,Non,1977,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.24,Risque faible
STU0800,Adil Mansouri,14.0,M,3ème Collège,SCH107,7.3,9.2,9.0,8.6,7.5,62.7,0.5,Non,Aucun,Non,2023-09-02,8.32,Ajourné,Institut Al Kindi,Public,Rural,Khénifra,Béni Mellal-Khénifra,1106,47,4.7,Oui,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.59,Risque modéré
STU0770,Tariq Bouazza,16.0,M,1ère Bac,SCH099,5.0,18.0,10.0,14.0,19.0,79.1,4.1,Non,Aucun,Oui,2023-09-06,13.2,Admis,Collège Moulay Youssef,Privé,Rural,Chtouka,Souss-Massa,746,55,8.3,Oui,2005,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.32,Risque faible
STU0246,Aisha El Idrissi,16.0,F,1ère Bac,SCH045,10.0,10.9,7.8,10.0,8.2,71.7,2.4,Oui,Primaire,Oui,2023-09-18,9.38,Ajourné,Institut Al Kindi,Public,Urbain,Meknès,Fès-Meknès,612,29,4.4,Partiel,1987,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.48,Risque modéré
STU0258,Rachid Tazi,17.0,M,2ème Bac,SCH074,17.1,15.5,10.7,16.2,13.5,69.7,4.5,Oui,Aucun,Non,2023-09-21,14.6,Admis,Lycée Oued Ziz,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,1091,34,8.5,Partiel,1982,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.3,Risque faible
STU0162,Houda Belkadi,15.0,F,Tronc Commun,SCH014,12.7,16.4,14.9,14.4,15.2,73.3,4.0,Oui,Primaire,Oui,2023-09-14,14.72,Admis,Lycée Al Massira,Privé,Urbain,Berrechid,Casablanca-Settat,849,32,8.0,Non,1982,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.3,Risque faible
STU0748,Lina Kettani,19.0,F,Tronc Commun,SCH018,13.0,11.6,10.9,10.5,13.0,75.9,3.9,Oui,Supérieur,Oui,2023-09-09,11.8,Admis,Institut Al Wifaq,Public,Urbain,Rabat,Rabat-Salé-Kénitra,370,49,8.0,Oui,2005,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.37,Risque faible
STU0624,Mouad Amrani,15.0,M,Tronc Commun,SCH001,10.8,11.3,12.8,16.1,10.4,78.5,2.3,Non,Aucun,Non,2023-09-11,12.28,Admis,Collège Hassan II,Public,Rural,Casablanca,Casablanca-Settat,442,21,7.4,Partiel,1980,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.39,Risque faible
STU0538,Lina Tahiri,16.0,F,Tronc Commun,SCH015,14.6,10.8,14.1,14.7,14.8,80.5,4.6,Oui,Primaire,Non,2023-09-18,13.8,Admis,Collège Ibn Battuta,Privé,Rural,Berrechid,Casablanca-Settat,303,31,9.3,Oui,2007,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.28,Risque faible
STU0959,Aisha Berrada,17.0,F,2ème Bac,SCH047,10.3,15.1,17.0,16.3,17.2,79.7,4.2,Oui,Supérieur,Non,2023-09-13,15.18,Admis,Lycée Al Farabi,Privé,Rural,Ifrane,Fès-Meknès,1198,31,4.2,Non,1977,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.26,Risque faible
STU0886,Nour Mansouri,14.0,F,3ème Collège,SCH124,13.7,15.7,13.9,16.0,13.1,82.9,4.1,Non,Aucun,Oui,2023-09-17,14.48,Admis,Lycée Al Amal,Privé,Urbain,Nador,Oriental,942,56,3.3,Non,1977,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.27,Risque faible
STU0665,Ghita Senhaji,17.0,F,2ème Bac,SCH049,7.8,10.7,9.4,9.1,10.7,64.4,3.1,Non,Aucun,Oui,2023-09-21,9.54,Ajourné,Collège Mohammed V,Privé,Rural,Ifrane,Fès-Meknès,345,60,5.8,Partiel,2009,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.48,Risque modéré
STU0553,Khalid Benjelloun,18.0,M,2ème Bac,SCH045,10.6,7.2,7.7,9.7,7.6,71.7,2.4,Non,Primaire,Oui,2023-09-10,8.56,Ajourné,Institut Al Kindi,Public,Urbain,Meknès,Fès-Meknès,612,29,4.4,Partiel,1987,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.5,Risque modéré
STU0248,Hamza Belkadi,18.0,M,2ème Bac,SCH019,7.8,7.7,8.3,8.7,10.9,62.1,3.2,Non,Primaire,Oui,2023-09-20,8.68,Ajourné,Collège Al Amal,Privé,Rural,Salé,Rabat-Salé-Kénitra,852,59,4.3,Non,2000,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.51,Risque modéré
STU0560,Hassan Berrada,17.0,M,2ème Bac,SCH006,14.3,10.3,15.6,16.4,11.7,76.6,3.5,Non,Secondaire,Oui,2023-09-18,13.66,Admis,Collège Oued Ziz,Privé,Rural,Mohammedia,Casablanca-Settat,371,17,7.3,Non,1980,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.33,Risque faible
STU0240,Youssef Kettani,17.0,M,2ème Bac,SCH093,12.3,17.5,17.9,14.1,13.5,77.0,4.7,Non,Supérieur,Non,2023-09-11,15.06,Admis,Lycée Hassan II,Privé,Rural,Tiznit,Souss-Massa,595,60,4.8,Non,1979,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.26,Risque faible
STU0221,Omar Amrani,17.0,M,2ème Bac,SCH073,7.8,7.5,10.4,9.9,7.8,59.5,3.1,Non,Supérieur,Oui,2023-09-21,8.68,Ajourné,École Secondaire Moulay Youssef,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,993,39,5.6,Partiel,1987,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.52,Risque modéré
STU0858,Khalid Tahiri,17.0,M,2ème Bac,SCH132,14.7,10.4,11.1,11.1,10.4,88.0,3.7,Oui,Aucun,Non,2023-09-17,11.54,Admis,École Secondaire Al Massira,Privé,Rural,Taourirt,Oriental,1060,59,9.1,Non,2012,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.34,Risque faible
STU0093,Khalid Tazi,18.0,M,2ème Bac,SCH069,7.1,9.9,7.8,10.3,10.0,63.6,2.9,Non,Supérieur,Non,2023-09-04,9.02,Ajourné,École Secondaire Al Wifaq,Privé,Rural,Essaouira,Marrakech-Safi,383,45,3.1,Partiel,1978,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.5,Risque modéré
STU0115,Karim Bouazza,15.0,M,3ème Collège,SCH104,10.2,14.3,12.2,15.4,16.6,82.1,5.2,Oui,Aucun,Oui,2023-09-14,13.74,Admis,Collège Oued Ziz,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,462,34,6.6,Partiel,2001,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.26,Risque faible
STU0555,Youssef Senhaji,16.0,M,1ère Bac,SCH010,10.3,15.7,13.2,15.0,16.6,67.3,4.1,Non,Aucun,Oui,2023-09-13,14.16,Admis,École Secondaire Averroès,Public,Urbain,Settat,Casablanca-Settat,574,19,4.4,Partiel,1995,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.33,Risque faible
STU0077,Mouad Kettani,15.0,M,Tronc Commun,SCH061,16.6,17.0,13.4,15.9,14.7,79.5,5.4,Non,Supérieur,Oui,2023-09-17,15.52,Admis,École Secondaire Ibn Battuta,Privé,Urbain,Safi,Marrakech-Safi,379,60,4.9,Non,1996,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.22,Risque faible
STU0709,Hassan Tazi,17.0,M,1ère Bac,SCH068,9.3,7.9,7.3,10.3,10.5,69.0,2.4,Oui,Secondaire,Non,2023-09-05,9.06,Ajourné,Institut Al Kindi,Privé,Rural,Essaouira,Marrakech-Safi,516,44,5.1,Non,1992,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.5,Risque modéré
STU0494,Imane Benjelloun,15.0,F,Tronc Commun,SCH115,12.9,15.7,13.3,11.4,12.8,84.1,5.0,Oui,Supérieur,Non,2023-09-17,13.22,Admis,École Secondaire Hassan II,Public,Urbain,Fquih Ben Salah,Béni Mellal-Khénifra,1064,20,5.8,Oui,2015,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.27,Risque faible
STU0854,Nour Zouiten,16.0,F,Tronc Commun,SCH058,7.3,9.0,10.8,9.2,9.2,70.1,2.8,Non,Aucun,Oui,2023-09-03,9.1,Ajourné,Institut Ibn Sina,Public,Urbain,Marrakech,Marrakech-Safi,870,30,9.0,Oui,2004,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.48,Risque modéré
STU0133,Zineb Berrada,14.0,F,3ème Collège,SCH069,11.0,16.4,17.3,11.6,16.4,80.3,4.1,Oui,Supérieur,Oui,2023-09-13,14.54,Admis,École Secondaire Al Wifaq,Privé,Rural,Essaouira,Marrakech-Safi,383,45,3.1,Partiel,1978,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.28,Risque faible
STU0763,Karim Lahlou,14.0,M,3ème Collège,SCH026,14.2,12.7,15.7,17.1,14.4,73.2,4.9,Oui,Aucun,Non,2023-09-08,14.82,Admis,Lycée Ibn Battuta,Privé,Urbain,Kénitra,Rabat-Salé-Kénitra,1127,50,3.6,Partiel,2009,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.27,Risque faible
STU0389,Samira Tahiri,17.0,F,2ème Bac,SCH072,16.2,16.5,14.9,16.0,16.6,79.4,4.4,Oui,Supérieur,Non,2023-09-02,16.04,Admis,Collège Moulay Youssef,Privé,Rural,Tanger,Tanger-Tétouan-Al Hoceïma,921,60,3.7,Oui,1994,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.24,Risque faible
STU0059,Mouad Belkadi,17.0,M,2ème Bac,SCH029,10.1,10.4,9.0,10.4,9.1,70.0,3.6,Oui,Primaire,Oui,2023-09-17,9.8,Ajourné,École Secondaire Hassan II,Public,Urbain,Skhirate,Rabat-Salé-Kénitra,359,52,7.8,Oui,1995,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.44,Risque modéré
STU0290,Fatima El Fassi,16.0,F,Tronc Commun,SCH003,11.7,10.6,12.5,17.3,15.1,75.6,3.0,Oui,Aucun,Oui,2023-09-05,13.44,Admis,Collège Ibn Battuta,Public,Rural,Casablanca,Casablanca-Settat,903,32,8.3,Oui,1985,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.35,Risque faible
STU0247,Sara Tazi,17.0,F,1ère Bac,SCH121,15.0,17.2,16.6,16.1,16.3,58.5,6.2,Non,Supérieur,Non,2023-09-20,16.24,Admis,Collège Averroès,Privé,Rural,Oujda,Oriental,1173,45,3.7,Non,2011,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.24,Risque faible
STU0390,Amine El Fassi,16.0,M,Tronc Commun,SCH024,10.7,14.4,17.6,14.8,14.8,82.5,4.8,Oui,Secondaire,Oui,2023-09-01,14.46,Admis,Lycée Al Massira,Privé,Rural,Kénitra,Rabat-Salé-Kénitra,969,56,3.6,Non,1996,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.25,Risque faible
STU0903,Tariq Lahlou,18.0,M,2ème Bac,SCH128,10.4,16.5,16.6,15.2,13.3,82.3,4.4,Non,Supérieur,Oui,2023-09-21,14.4,Admis,Institut Ibn Sina,Privé,Urbain,Berkane,Oriental,570,49,3.8,Non,1991,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.27,Risque faible
STU0041,Youssef Bouazza,16.0,M,1ère Bac,SCH105,14.3,13.6,10.0,17.1,17.7,77.5,5.2,Oui,Aucun,Non,2023-09-21,14.54,Admis,Lycée Ibn Battuta,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,420,56,8.4,Non,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.26,Risque faible
STU0090,Samira Lahlou,18.0,F,2ème Bac,SCH083,14.3,15.1,15.1,14.6,14.3,79.4,5.0,Non,Supérieur,Oui,2023-09-17,14.68,Admis,Collège Al Farabi,Privé,Rural,Larache,Tanger-Tétouan-Al Hoceïma,1038,27,5.1,Partiel,2009,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.25,Risque faible
STU0193,Houda Alaoui,17.0,F,1ère Bac,SCH036,15.1,14.2,10.4,15.1,14.8,78.4,5.4,Non,Aucun,Oui,2023-09-16,13.92,Admis,École Secondaire Al Amal,Privé,Urbain,Fès,Fès-Meknès,979,21,9.1,Oui,1991,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.26,Risque faible
STU0453,Houda Chraibi,16.0,F,Tronc Commun,SCH116,15.8,15.9,12.1,11.3,11.8,73.5,5.2,Non,Aucun,Oui,2023-09-08,13.38,Admis,Collège Oued Ziz,Public,Rural,Fquih Ben Salah,Béni Mellal-Khénifra,606,16,3.3,Oui,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.3,Risque faible
STU0069,Lina Zouiten,15.0,F,3ème Collège,SCH077,8.8,9.9,8.6,8.7,7.8,64.2,2.7,Non,Primaire,Non,2023-09-10,8.76,Ajourné,Institut Averroès,Privé,Rural,Tétouan,Tanger-Tétouan-Al Hoceïma,1145,52,4.7,Oui,1980,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.51,Risque modéré
STU0684,Omar Cherif,15.0,M,3ème Collège,SCH025,17.8,10.7,10.5,13.8,15.0,88.2,3.5,Non,Secondaire,Oui,2023-09-05,13.56,Admis,Collège Hassan II,Public,Urbain,Kénitra,Rabat-Salé-Kénitra,849,43,3.9,Oui,1992,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.3,Risque faible
STU0991,Rachid Cherif,15.0,M,Tronc Commun,SCH002,6.3,5.5,6.9,4.1,7.0,72.9,0.9,Oui,Aucun,Non,2023-09-13,5.96,Recalé,Lycée Al Farabi,Privé,Urbain,Casablanca,Casablanca-Settat,523,29,6.3,Oui,2010,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.61,Risque élevé
STU0414,Omar El Idrissi,17.0,M,2ème Bac,SCH070,14.1,10.5,14.8,15.7,14.6,71.1,4.3,Oui,Aucun,Oui,2023-09-14,13.94,Admis,Lycée Atlas,Public,Urbain,Tanger,Tanger-Tétouan-Al Hoceïma,331,30,4.3,Oui,2014,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.32,Risque faible
STU0140,Hamza El Fassi,17.0,M,1ère Bac,SCH013,9.1,9.2,10.2,8.5,7.7,64.6,3.4,Oui,Aucun,Oui,2023-09-21,8.94,Ajourné,Institut Moulay Youssef,Public,Urbain,Berrechid,Casablanca-Settat,365,39,5.5,Non,2008,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.49,Risque modéré
STU0416,Hajar Benjelloun,16.0,F,1ère Bac,SCH020,12.6,12.0,15.5,12.2,11.5,78.2,3.5,Oui,Aucun,Non,2023-09-18,12.76,Admis,Institut Al Farabi,Privé,Rural,Salé,Rabat-Salé-Kénitra,553,29,3.4,Oui,2012,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.35,Risque faible
STU0531,Loubna Kettani,17.0,F,1ère Bac,SCH060,8.8,9.4,10.3,10.7,10.7,73.1,2.6,Non,Supérieur,Non,2023-09-21,9.98,Ajourné,Institut Mohammed V,Public,Rural,Safi,Marrakech-Safi,1069,30,8.5,Non,2008,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.46,Risque modéré
STU0119,Tariq Zouiten,16.0,M,1ère Bac,SCH117,8.6,9.0,8.3,8.0,8.3,62.4,3.8,Non,Aucun,Oui,2023-09-01,8.44,Ajourné,Institut Ibn Khaldoun,Privé,Rural,Fquih Ben Salah,Béni Mellal-Khénifra,550,48,5.7,Partiel,1986,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.49,Risque modéré
STU0447,Lina Benjelloun,15.0,F,3ème Collège,SCH013,9.2,8.2,9.8,10.4,8.5,58.6,2.5,Oui,Aucun,Oui,2023-09-14,9.22,Ajourné,Institut Moulay Youssef,Public,Urbain,Berrechid,Casablanca-Settat,365,39,5.5,Non,2008,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.52,Risque modéré
STU0956,Khalid El Ouali,18.0,M,2ème Bac,SCH118,16.4,11.3,10.9,11.6,10.5,70.6,3.2,Oui,Aucun,Oui,2023-09-03,12.14,Admis,Institut Moulay Youssef,Public,Urbain,Oujda,Oriental,999,30,6.2,Partiel,1984,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.39,Risque faible
STU0818,Hamza Lahlou,14.0,M,3ème Collège,SCH008,12.2,17.0,13.1,12.5,14.8,72.9,5.0,Non,Primaire,Oui,2023-09-08,13.92,Admis,École Secondaire Oued Ziz,Privé,Urbain,Mohammedia,Casablanca-Settat,999,56,3.5,Partiel,1985,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.29,Risque faible
STU0351,Khalid Tahiri,16.0,M,Tronc Commun,SCH103,13.5,11.8,13.6,11.9,16.1,68.1,4.1,Non,Supérieur,Oui,2023-09-14,13.38,Admis,Collège Mohammed V,Privé,Urbain,Béni Mellal,Béni Mellal-Khénifra,862,23,9.0,Non,2006,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.34,Risque faible
STU0755,Zineb Lahlou,15.0,F,3ème Collège,SCH118,7.6,9.3,10.1,8.9,10.0,70.6,1.5,Oui,Aucun,Oui,2023-09-16,9.18,Ajourné,Institut Moulay Youssef,Public,Urbain,Oujda,Oriental,999,30,6.2,Partiel,1984,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.52,Risque modéré
STU0465,Aisha Mansouri,16.0,F,1ère Bac,SCH103,10.6,17.8,13.0,11.7,14.2,73.2,5.0,Non,Primaire,Non,2023-09-01,13.46,Admis,Collège Mohammed V,Privé,Urbain,Béni Mellal,Béni Mellal-Khénifra,862,23,9.0,Non,2006,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.3,Risque faible
STU0685,Imane El Idrissi,17.0,F,1ère Bac,SCH007,7.7,9.8,9.6,9.1,8.4,73.0,1.9,Non,Secondaire,Non,2023-09-17,8.92,Ajourné,Institut Mohammed V,Public,Urbain,Mohammedia,Casablanca-Settat,764,55,8.4,Oui,1998,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.5,Risque modéré
STU0386,Loubna Amrani,15.0,F,3ème Collège,SCH126,10.2,12.7,11.0,13.4,11.8,79.3,3.6,Oui,Supérieur,Non,2023-09-14,11.82,Admis,École Secondaire Al Wifaq,Public,Rural,Nador,Oriental,468,31,8.9,Non,1993,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.36,Risque faible
STU0970,Lina El Idrissi,14.0,F,3ème Collège,SCH044,17.7,11.5,13.4,17.3,15.3,79.5,4.7,Oui,Aucun,Oui,2023-09-15,15.04,Admis,Collège Mohammed V,Privé,Rural,Meknès,Fès-Meknès,463,59,3.7,Oui,2005,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.25,Risque faible
STU0962,Zineb Berrada,15.0,F,3ème Collège,SCH086,16.7,16.3,16.0,14.1,10.6,73.6,4.8,Oui,Aucun,Oui,2023-09-21,14.74,Admis,Lycée Ibn Sina,Public,Rural,Larache,Tanger-Tétouan-Al Hoceïma,866,33,7.5,Oui,2015,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.27,Risque faible
STU0015,Omar Tazi,16.0,M,1ère Bac,SCH037,15.6,15.3,10.6,11.5,13.5,69.3,2.4,Oui,Primaire,Oui,2023-09-12,13.3,Admis,Collège Mohammed V,Public,Urbain,Fès,Fès-Meknès,588,53,4.4,Non,1988,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.39,Risque faible
STU0376,Zineb Mansouri,17.0,F,1ère Bac,SCH003,13.3,14.0,10.6,10.6,11.3,82.2,3.3,Oui,Aucun,Oui,2023-09-08,11.96,Admis,Collège Ibn Battuta,Public,Rural,Casablanca,Casablanca-Settat,903,32,8.3,Oui,1985,60.5,7.5,84.7,45.1,5685,17.8,34.4,15,0.36,Risque faible
STU0083,Khalid Amrani,15.0,M,Tronc Commun,SCH053,11.4,14.4,12.8,15.6,11.5,70.6,4.9,Oui,Aucun,Oui,2023-09-02,13.14,Admis,École Secondaire Hassan II,Public,Rural,Taza,Fès-Meknès,740,52,6.9,Non,2004,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.32,Risque faible
STU0594,Omar Benhaddou,14.0,M,3ème Collège,SCH079,11.3,15.8,17.5,13.1,11.6,69.6,5.3,Non,Primaire,Non,2023-09-08,13.86,Admis,Institut Hassan II,Privé,Urbain,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,663,31,5.2,Partiel,1992,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.29,Risque faible
STU0720,Adil Mansouri,17.0,M,2ème Bac,SCH100,12.0,11.8,15.3,16.6,13.1,83.9,3.5,Oui,Aucun,Non,2023-09-02,13.76,Admis,École Secondaire Al Kindi,Privé,Rural,Chtouka,Souss-Massa,986,21,8.6,Non,2001,62.4,20.5,71.2,87.8,5102,16.5,29.4,13,0.3,Risque faible
STU0801,Sara El Fassi,16.0,F,Tronc Commun,SCH023,14.4,18.0,15.4,15.3,10.4,83.5,5.4,Oui,Supérieur,Non,2023-09-06,14.7,Admis,Institut Hassan II,Public,Rural,Kénitra,Rabat-Salé-Kénitra,396,21,7.3,Non,2002,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.23,Risque faible
STU0914,Amine Benhaddou,15.0,M,3ème Collège,SCH122,15.7,17.8,12.9,16.4,13.2,79.6,4.2,Non,Aucun,Oui,2023-09-17,15.2,Admis,Lycée Al Wifaq,Privé,Rural,Nador,Oriental,974,40,4.8,Partiel,1978,59.7,16.1,69.2,82.3,5437,15.8,37.0,20,0.26,Risque faible
STU0089,Tariq Tahiri,18.0,M,2ème Bac,SCH044,15.3,15.2,14.7,12.2,14.1,90.0,4.2,Non,Supérieur,Non,2023-09-08,14.3,Admis,Collège Mohammed V,Privé,Rural,Meknès,Fès-Meknès,463,59,3.7,Oui,2005,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.25,Risque faible
STU0364,Chaimae Senhaji,16.0,F,1ère Bac,SCH063,10.4,10.5,7.6,8.2,10.8,67.1,2.4,Oui,Secondaire,Oui,2023-09-17,9.5,Ajourné,École Secondaire Al Biruni,Privé,Rural,El Kelaa,Marrakech-Safi,777,41,3.4,Non,1999,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.49,Risque modéré
STU0274,Mehdi El Idrissi,17.0,M,1ère Bac,SCH017,12.2,11.6,10.1,15.5,13.9,77.0,4.0,Non,Primaire,Oui,2023-09-04,12.66,Admis,Lycée Al Farabi,Privé,Rural,Rabat,Rabat-Salé-Kénitra,671,34,4.6,Oui,2011,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.34,Risque faible
STU0599,Youssef Kettani,14.0,M,3ème Collège,SCH101,17.6,15.4,15.1,12.1,13.1,75.8,5.4,Non,Secondaire,Non,2023-09-06,14.66,Admis,Lycée Ibn Battuta,Privé,Rural,Béni Mellal,Béni Mellal-Khénifra,390,35,4.6,Oui,2000,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.25,Risque faible
STU0173,Ghita El Ouali,17.0,F,2ème Bac,SCH034,15.9,10.6,17.3,17.5,16.7,81.7,5.2,Oui,Aucun,Oui,2023-09-08,15.6,Admis,Institut Moulay Youssef,Public,Urbain,Skhirate,Rabat-Salé-Kénitra,876,21,3.5,Oui,2007,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.22,Risque faible
STU0874,Omar Chraibi,17.0,M,1ère Bac,SCH056,14.4,10.2,14.9,15.1,11.2,81.5,4.0,Oui,Aucun,Oui,2023-09-04,13.16,Admis,Lycée Ibn Battuta,Public,Rural,Marrakech,Marrakech-Safi,724,55,6.7,Partiel,1999,63.7,12.7,74.6,66.2,6314,17.2,23.0,14,0.31,Risque faible
STU0104,Bilal Berrada,14.0,M,3ème Collège,SCH083,14.9,12.1,17.0,12.6,14.0,76.4,5.2,Non,Primaire,Oui,2023-09-15,14.12,Admis,Collège Al Farabi,Privé,Rural,Larache,Tanger-Tétouan-Al Hoceïma,1038,27,5.1,Partiel,2009,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.27,Risque faible
STU0781,Hajar Mansouri,17.0,F,1ère Bac,SCH085,13.4,13.7,15.8,12.2,10.5,73.05,3.4,Non,Aucun,Oui,2023-09-16,13.12,Admis,Collège Mohammed V,Privé,Urbain,Larache,Tanger-Tétouan-Al Hoceïma,532,38,4.2,Oui,2009,72.4,24.8,72.2,66.5,4755,3.9,33.0,18,0.36,Risque faible
STU0473,Fatima El Idrissi,15.0,F,3ème Collège,SCH114,12.0,16.9,11.0,11.5,10.6,69.8,3.7,Oui,Secondaire,Non,2023-09-08,12.4,Admis,Institut Al Kindi,Privé,Rural,Azilal,Béni Mellal-Khénifra,941,60,8.8,Non,2009,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.37,Risque faible
STU0427,Aisha Kettani,15.0,F,3ème Collège,SCH031,12.8,15.8,17.2,15.6,14.6,74.8,5.6,Oui,Supérieur,Non,2023-09-17,15.2,Admis,Lycée Al Massira,Public,Urbain,Skhirate,Rabat-Salé-Kénitra,1182,30,5.6,Partiel,1990,72.8,6.6,83.6,51.2,7434,14.8,27.5,19,0.24,Risque faible
STU0372,Omar Mansouri,18.0,M,2ème Bac,SCH105,16.1,15.9,10.5,11.7,14.5,70.5,4.7,Non,Supérieur,Non,2023-09-17,13.74,Admis,Lycée Ibn Battuta,Public,Urbain,Béni Mellal,Béni Mellal-Khénifra,420,56,8.4,Non,1993,55.9,7.0,75.6,72.5,7163,8.7,35.7,17,0.31,Risque faible
STU0046,Rachid Benhaddou,14.0,M,3ème Collège,SCH043,10.1,13.4,14.3,14.8,17.0,81.1,4.0,Non,Primaire,Oui,2023-09-15,13.92,Admis,Collège Atlas,Public,Urbain,Meknès,Fès-Meknès,1130,26,8.7,Oui,1986,60.4,8.2,56.7,79.9,8809,4.7,23.5,21,0.29,Risque faible
